# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2094385	2095383	+	OIFKLK_01999		Beta-hexosaminidase	SO:0001217, UniRef:UniRef50_Q9HZK0
contig_1	cds	2095395	2096132	+	OIFKLK_02000		putative S-methyl-5'-thioinosine phosphorylase	SO:0001217, UniRef:UniRef50_Q87ZC3
contig_1	cds	2096178	2096807	-	OIFKLK_02001	csiV	Peptidoglycan-binding protein CsiV	SO:0001217, UniRef:UniRef50_Q9HZK2
contig_1	cds	2096818	2100270	-	OIFKLK_02002		Transcription-repair-coupling factor	SO:0001217, UniRef:UniRef50_A0A4Z0WL10
contig_1	cds	2100404	2101870	+	OIFKLK_02003		Glyceraldehyde-3-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_A4VMV5
contig_1	cds	2102265	2102471	-	OIFKLK_02004		hypothetical protein	
contig_1	cds	2102630	2103382	+	OIFKLK_02005		Amino acid permease/ SLC12A domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8S0GSH6
contig_1	cds	2103641	2104978	+	OIFKLK_02006		Na(+)-translocating NADH-quinone reductase subunit A	SO:0001217, UniRef:UniRef50_Q9HZK6
contig_1	cds	2104982	2106193	+	OIFKLK_02007		Na(+)-translocating NADH-quinone reductase subunit B	SO:0001217, UniRef:UniRef50_Q8ZBZ1
contig_1	cds	2106186	2106971	+	OIFKLK_02008		Na(+)-translocating NADH-quinone reductase subunit C	SO:0001217, UniRef:UniRef50_A0A3R8NB53
contig_1	cds	2106971	2107642	+	OIFKLK_02009		Na(+)-translocating NADH-quinone reductase subunit D	SO:0001217, UniRef:UniRef50_A0A8J7IEP6
contig_1	cds	2107642	2108250	+	OIFKLK_02010		Na(+)-translocating NADH-quinone reductase subunit E	SO:0001217, UniRef:UniRef50_Q9HZL0
contig_1	cds	2108261	2109484	+	OIFKLK_02011		Na(+)-translocating NADH-quinone reductase subunit F	SO:0001217, UniRef:UniRef50_B0MXK8
contig_1	cds	2109504	2110505	+	OIFKLK_02012		FAD:protein FMN transferase	SO:0001217, UniRef:UniRef50_S6AHU3
contig_1	cds	2110502	2110729	+	OIFKLK_02013	apbE	ApbE family protein	SO:0001217, UniRef:UniRef50_F6AIX8
contig_1	cds	2110908	2112302	+	OIFKLK_02014		Soluble pyridine nucleotide transhydrogenase	SO:0001217, UniRef:UniRef50_Q8ZA97
contig_1	cds	2112345	2113067	-	OIFKLK_02015		GP-PDE domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F9V6A8
contig_1	cds	2113064	2113372	-	OIFKLK_02016		Phosphodiesterase	SO:0001217, UniRef:UniRef50_A0A1I4QD55
contig_1	cds	2113399	2113998	-	OIFKLK_02017	pilZ	PilZ domain-containing protein	SO:0001217, UniRef:UniRef50_A6V3A9
contig_1	cds	2114101	2115351	+	OIFKLK_02018		Lipoprotein-releasing ABC transporter permease subunit	SO:0001217, UniRef:UniRef50_Q9HZL8
contig_1	cds	2115344	2116027	+	OIFKLK_02019	lolD	Lipoprotein-releasing system ATP-binding protein LolD	SO:0001217, UniRef:UniRef50_C5BU91
contig_1	cds	2116097	2117341	+	OIFKLK_02020		Lipoprotein-releasing ABC transporter permease subunit	SO:0001217, UniRef:UniRef50_Q9HZL8
contig_1	cds	2117429	2117962	-	OIFKLK_02021		DUF2062 domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAD1F2A5
contig_1	cds	2118093	2120318	+	OIFKLK_02022		DNA internalization-related competence protein ComEC/Rec2	SO:0001217, UniRef:UniRef50_A0A2N7YCE6
contig_1	cds	2120391	2121026	+	OIFKLK_02023	exbB	Biopolymer transport protein ExbB	SO:0001217, UniRef:UniRef50_A0A1A8TMX2
contig_1	cds	2121023	2121463	+	OIFKLK_02024	exbD	Biopolymer transporter ExbD	SO:0001217, UniRef:UniRef50_Q9HZM2
contig_1	cds	2121463	2122461	+	OIFKLK_02025		Tetraacyldisaccharide 4'-kinase	SO:0001217, UniRef:UniRef50_Q88LM9
contig_1	cds	2122499	2122684	+	OIFKLK_02026		UPF0434 protein ATO7_01185	SO:0001217, UniRef:UniRef50_A0A1Y1SFL6
contig_1	cds	2122684	2123448	+	OIFKLK_02027		3-deoxy-manno-octulosonate cytidylyltransferase	SO:0001217, UniRef:UniRef50_Q88LM7
contig_1	cds	2123448	2123912	+	OIFKLK_02028		protein-tyrosine-phosphatase	SO:0001217, UniRef:UniRef50_A0A6L5QSB9
contig_1	cds	2123909	2124928	+	OIFKLK_02029		UDP-N-acetylenolpyruvoylglucosamine reductase	SO:0001217, UniRef:UniRef50_A0A951Z0K6
contig_1	cds	2125086	2128304	-	OIFKLK_02030		hypothetical protein	PFAM:PF00575.29, PFAM:PF20833.2
contig_1	ncRNA-region	2128270	2128537	-			rne-II RNA	RFAM:RF01756, SO:0005836
contig_1	cds	2128836	2129792	+	OIFKLK_02031		Pseudouridine synthase	SO:0001217, UniRef:UniRef50_A0A9E6A5E3
contig_1	cds	2129785	2130477	+	OIFKLK_02032		HAD family hydrolase	SO:0001217, UniRef:UniRef50_A0A3S4R874
contig_1	cds	2130470	2131450	+	OIFKLK_02033	sppA	Signal peptide peptidase SppA	SO:0001217, UniRef:UniRef50_A0A5C8YEA6
contig_1	cds	2131499	2132077	-	OIFKLK_02034		7-methyl-GTP pyrophosphatase	SO:0001217, UniRef:UniRef50_Q88LM1
contig_1	cds	2132187	2132723	+	OIFKLK_02035	yceD	Large ribosomal RNA subunit accumulation protein YceD	SO:0001217, UniRef:UniRef50_A0A5E7VD08
contig_1	cds	2132737	2132919	+	OIFKLK_02036		Large ribosomal subunit protein bL32	SO:0001217, UniRef:UniRef50_C7RBG1
contig_1	cds	2132953	2133933	+	OIFKLK_02037		Phosphate acyltransferase	SO:0001217, UniRef:UniRef50_Q9HZN5
contig_1	cds	2134039	2134977	+	OIFKLK_02038		Malonyl CoA-acyl carrier protein transacylase	SO:0001217, UniRef:UniRef50_G3XCZ6
contig_1	cds	2135000	2135743	+	OIFKLK_02039		3-oxoacyl-[acyl-carrier-protein] reductase	SO:0001217, UniRef:UniRef50_I4CV97
contig_1	cds	2135939	2136175	+	OIFKLK_02040		Acyl carrier protein	SO:0001217, UniRef:UniRef50_Q24U44
contig_1	cds	2136304	2137548	+	OIFKLK_02041		Beta-ketoacyl-ACP synthase II	SO:0001217, UniRef:UniRef50_A0A7C6ZG61
contig_1	cds	2137548	2138363	+	OIFKLK_02042		Aminodeoxychorismate lyase	SO:0001217, UniRef:UniRef50_A0A9Q4A1K6
contig_1	cds	2138369	2139418	+	OIFKLK_02043		Endolytic murein transglycosylase	SO:0001217, UniRef:UniRef50_A0A239NKY2
contig_1	cds	2139447	2140079	+	OIFKLK_02044		Thymidylate kinase	SO:0001217, UniRef:UniRef50_A5CXH6
contig_1	cds	2140072	2141058	+	OIFKLK_02045		DNA polymerase III subunit delta'	SO:0001217, UniRef:UniRef50_P52024
contig_1	cds	2141092	2141448	+	OIFKLK_02046	pilZ	type 4 fimbrial biogenesis protein PilZ	SO:0001217, UniRef:UniRef50_A0A0C5VKX3, VFDB:VFC0001, VFDB:VFG013948
contig_1	cds	2141463	2142239	+	OIFKLK_02047	ycfH	Uncharacterized deoxyribonuclease YcfH	SO:0001217, UniRef:UniRef50_A0A024HJN2
contig_1	ncRNA	2142263	2142459	-	OIFKLK_02048	rgsA	RgsA sRNA	RFAM:RF00628, SO:0000655
contig_1	cds	2142465	2143598	-	OIFKLK_02049		Cysteine desulfurase/selenocysteine lyase	SO:0001217, UniRef:UniRef50_A0AAJ2EXV9
contig_1	cds	2143684	2144322	+	OIFKLK_02050		AcrR_2 protein	SO:0001217, UniRef:UniRef50_A0A0D0RMI1
contig_1	cds	2144489	2145385	+	OIFKLK_02051		Radical SAM core domain-containing protein	SO:0001217, UniRef:UniRef50_C3X514
contig_1	cds	2145450	2146082	+	OIFKLK_02052		DUF4823 domain-containing protein	SO:0001217, UniRef:UniRef50_U2ZLM0
contig_1	cds	2146075	2146644	+	OIFKLK_02053		Proteophosphoglycan	SO:0001217, UniRef:UniRef50_A0A1Y6C5B1
contig_1	cds	2146693	2148348	-	OIFKLK_02054		putative electron transfer flavoprotein-ubiquinone oxidoreductase	SO:0001217, UniRef:UniRef50_P94132
contig_1	cds	2148669	2149418	+	OIFKLK_02055		Electron transfer flavoprotein subunit beta	SO:0001217, UniRef:UniRef50_Q9HZP6
contig_1	cds	2149418	2150347	+	OIFKLK_02056		Electron transfer flavoprotein alpha/beta-subunit N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_V2V0R1
contig_1	cds	2150532	2151728	+	OIFKLK_02057		Enoyl-[acyl-carrier-protein] reductase [NADH]	SO:0001217, UniRef:UniRef50_A0A2E4LCG7
contig_1	cds	2151801	2152748	-	OIFKLK_02058		Lipase 3	SO:0001217, UniRef:UniRef50_A0A5P9C6J1
contig_1	cds	2152877	2153629	-	OIFKLK_02059		Precorrin-4 C(11)-methyltransferase	SO:0001217, UniRef:UniRef50_Q9HZP9
contig_1	cds	2153626	2154054	-	OIFKLK_02060		CobE/GbiG C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HZQ0
contig_1	cds	2154127	2154828	-	OIFKLK_02061		Cobalt transporter	SO:0001217, UniRef:UniRef50_A0A5Q0BNF0
contig_1	cds	2154846	2155028	-	OIFKLK_02062		hypothetical protein	
contig_1	ncRNA-region	2155131	2155280	-			Cobalamin riboswitch aptamer	RFAM:RF00174, SO:0000035
contig_1	ncRNA-region	2155339	2155529	+			Cobalamin riboswitch aptamer	RFAM:RF00174, SO:0000035
contig_1	cds	2155651	2156703	+	OIFKLK_02063	cobW	Zinc chaperone CobW	SO:0001217, UniRef:UniRef50_Q9HZQ2
contig_1	cds	2156779	2160525	+	OIFKLK_02064	cobN	Cobaltochelatase subunit CobN	SO:0001217, UniRef:UniRef50_A0A5P2HCY0
contig_1	cds	2160554	2161648	-	OIFKLK_02065		3-deoxy-7-phosphoheptulonate synthase	SO:0001217, UniRef:UniRef50_A0A0Q0D0W0
contig_1	ncRNA	2161871	2161989	-	OIFKLK_02066	P15	Pseudomonas sRNA P15	RFAM:RF00627, SO:0000655
contig_1	cds	2162219	2163235	+	OIFKLK_02067		Magnesium-chelatase subunit	SO:0001217, UniRef:UniRef50_A0A105T8L8
contig_1	cds	2163256	2163900	+	OIFKLK_02068		VWFA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A679GLH2
contig_1	cds	2164022	2165161	+	OIFKLK_02069		acetyl-CoA C-acyltransferase	SO:0001217, UniRef:UniRef50_A0A0A0DB76
contig_1	cds	2165248	2166858	-	OIFKLK_02070	paaP	aminopeptidase PaaP	BlastRules:WP_003101464, SO:0001217, UniRef:UniRef50_A0A8D4C2F8
contig_1	cds	2167287	2168816	+	OIFKLK_02071		Uracil permease	SO:0001217, UniRef:UniRef50_A0A3M3EPD1
contig_1	cds	2168872	2169120	-	OIFKLK_02072		DUF1488 domain-containing protein	SO:0001217, UniRef:UniRef50_U2Z8J8
contig_1	cds	2169276	2169857	-	OIFKLK_02073		Cytochrome b561 bacterial/Ni-hydrogenase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A9P1VX01
contig_1	cds	2170021	2170293	-	OIFKLK_02074		hypothetical protein	
contig_1	cds	2170315	2170446	+	OIFKLK_02075		hypothetical protein	
contig_1	cds	2170466	2171425	-	OIFKLK_02076	cif	CFTR inhibitory factor Cif	BlastRules:WP_003114004, SO:0001217, UniRef:UniRef50_A0A2U2D3Q8
contig_1	cds	2171447	2172625	-	OIFKLK_02077		hypothetical protein	
contig_1	cds	2172691	2173800	-	OIFKLK_02078		NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5EC36
contig_1	cds	2173926	2174516	+	OIFKLK_02079		Putative transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A379IAY0
contig_1	cds	2174527	2175453	-	OIFKLK_02080		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5E6B2
contig_1	cds	2175519	2176133	+	OIFKLK_02081	lysE	LysE family translocator	SO:0001217, UniRef:UniRef50_Q9HZR8
contig_1	cds	2176256	2177764	+	OIFKLK_02082		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0H2ZL62
contig_1	cds	2177815	2179146	-	OIFKLK_02083		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_Q9HZS0
contig_1	cds	2179468	2180235	-	OIFKLK_02084		Histidine ABC transporter	SO:0001217, UniRef:UniRef50_A0A4P0YBI0
contig_1	cds	2180256	2180969	-	OIFKLK_02085	hisM	Histidine/lysine/arginine/ornithine transport system permease protein HisM	SO:0001217, UniRef:UniRef50_P0A2I7
contig_1	cds	2180966	2181655	-	OIFKLK_02086		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A7MH46
contig_1	cds	2181711	2182496	-	OIFKLK_02087		Solute-binding protein family 3/N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5EIU2
contig_1	cds	2182556	2183725	-	OIFKLK_02088		Peptidase M20 dimerisation domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5DWG6
contig_1	cds	2183826	2184815	+	OIFKLK_02089		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5EBG9
contig_1	cds	2184900	2186537	+	OIFKLK_02090		Methyl-accepting chemotaxis protein	SO:0001217, UniRef:UniRef50_A0A2R3QVX6
contig_1	cds	2186549	2186806	-	OIFKLK_02091		Transmembrane protein	SO:0001217, UniRef:UniRef50_Q9HZS8
contig_1	cds	2186860	2187633	-	OIFKLK_02092	fabL	Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL	SO:0001217, UniRef:UniRef50_A0A1B9ELT7
contig_1	cds	2187844	2188680	+	OIFKLK_02093		HTH araC/xylS-type domain-containing protein	SO:0001217, UniRef:UniRef50_D8MQK6
contig_1	cds	2188731	2189324	+	OIFKLK_02094	lysE	Lysine transporter LysE	SO:0001217, UniRef:UniRef50_A0A0C5E685
contig_1	cds	2189444	2190310	+	OIFKLK_02095		Putative metallo-hydrolase	SO:0001217, UniRef:UniRef50_A0A2Z4UJ21
contig_1	cds	2190311	2191342	-	OIFKLK_02096		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0AAJ5N3Y9
contig_1	cds	2191339	2192310	-	OIFKLK_02097		Fe/B12 periplasmic-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5EEA1
contig_1	cds	2192307	2193080	-	OIFKLK_02098		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAJ5N457
contig_1	cds	2193133	2195289	-	OIFKLK_02099		TonB-dependent receptor plug domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5DW72
contig_1	ncRNA-region	2195389	2195593	-			Cobalamin riboswitch aptamer	RFAM:RF00174, SO:0000035
contig_1	ncRNA-region	2195751	2195919	+			Manganese Mn2+ riboswitch aptamer (yybP-ykoY)	RFAM:RF00080, SO:0000035
contig_1	cds	2195926	2196495	+	OIFKLK_02100	mntP	Putative manganese efflux pump MntP	SO:0001217, UniRef:UniRef50_Q3BMJ1
contig_1	cds	2196549	2197277	-	OIFKLK_02101		Cobalt-precorrin-6X reductase	SO:0001217, UniRef:UniRef50_A0A0E9ZGX1
contig_1	cds	2197274	2198374	-	OIFKLK_02102		Cobalt-precorrin-5B (C(1))-methyltransferase	SO:0001217, UniRef:UniRef50_A0A950TJ06
contig_1	cds	2198367	2199614	-	OIFKLK_02103		Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]	SO:0001217, UniRef:UniRef50_A0A1A9GRJ9
contig_1	ncRNA-region	2199700	2199950	+			Cobalamin riboswitch aptamer	RFAM:RF00174, SO:0000035
contig_1	cds	2200041	2201411	+	OIFKLK_02104	cobG	Cobalamin biosynthesis protein CobG	SO:0001217, UniRef:UniRef50_A0A3M5H5N0
contig_1	cds	2201408	2202034	+	OIFKLK_02105		Precorrin-8X methylmutase	SO:0001217, UniRef:UniRef50_A0A1D8QVC7
contig_1	cds	2202031	2202783	+	OIFKLK_02106		Precorrin-2/cobalt-factor-2 C20-methyltransferase	SO:0001217, UniRef:UniRef50_A0A841LVS5
contig_1	cds	2202776	2204455	+	OIFKLK_02107		Precorrin-3B C(17)-methyltransferase	SO:0001217, UniRef:UniRef50_A0A433UKH0
contig_1	cds	2204525	2205373	+	OIFKLK_02108		Solute-binding protein family 3/N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HZU5
contig_1	cds	2205385	2205729	+	OIFKLK_02109		DUF4398 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q0X9M9
contig_1	cds	2205729	2206538	+	OIFKLK_02110		OmpA-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5E1I7
contig_1	cds	2206732	2207370	+	OIFKLK_02111		Response regulator	SO:0001217, UniRef:UniRef50_A0A073A539
contig_1	cds	2207456	2207824	+	OIFKLK_02112		Secreted protein	SO:0001217, UniRef:UniRef50_Q9HZU9
contig_1	cds	2208046	2209485	+	OIFKLK_02113		hypothetical protein	PFAM:PF00155.27, PFAM:PF00392.27
contig_1	cds	2209763	2210398	+	OIFKLK_02114	sbrI	ECF family RNA polymerase sigma factor SbrI	BlastRules:WP_003119848
contig_1	cds	2210395	2211159	+	OIFKLK_02115	sbrR	anti-sigma factor SbrR	BlastRules:WP_003114735, SO:0001217, UniRef:UniRef50_Q9HZV2
contig_1	cds	2211505	2211927	+	OIFKLK_02116		hypothetical protein	
contig_1	cds	2211941	2213767	-	OIFKLK_02117		Acetoacetyl-CoA synthetase	SO:0001217, UniRef:UniRef50_A0A653TNN8
contig_1	cds	2213929	2214753	-	OIFKLK_02118		D-beta-hydroxybutyrate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A1C9W4P0
contig_1	cds	2214805	2216790	-	OIFKLK_02119	atuF	geranyl-CoA carboxylase subunit apha	BlastRules:WP_003114736, BlastRules:WP_074979792, SO:0001217, UniRef:UniRef50_Q9HZV6
contig_1	cds	2216836	2217630	-	OIFKLK_02120	atuE	isohexenylglutaconyl-CoA hydratase	BlastRules:WP_003114737, EC:4.2.1.57, SO:0001217, UniRef:UniRef50_A0A1X7AF48
contig_1	cds	2217651	2218871	-	OIFKLK_02121	atuD	citronellyl-CoA dehydrogenase	BlastRules:WP_003101733, SO:0001217, UniRef:UniRef50_A0A1I2K6V5
contig_1	cds	2218928	2220544	-	OIFKLK_02122	atuC	geranyl-CoA carboxylase subunit beta	BlastRules:WP_003114738, BlastRules:WP_074979787, SO:0001217, UniRef:UniRef50_Q9HZV9
contig_1	cds	2220546	2221424	-	OIFKLK_02123		Peroxisomal trans-2-enoyl-CoA reductase	SO:0001217, UniRef:UniRef50_Q9HZW0
contig_1	cds	2221494	2223296	-	OIFKLK_02124	atuA	Terpene utilization protein AtuA	SO:0001217, UniRef:UniRef50_A0A1M5S3H7
contig_1	cds	2223550	2224173	+	OIFKLK_02125	atuR	atu genes transcriptional repressor AtuR	BlastRules:WP_003114740, SO:0001217, UniRef:UniRef50_Q9HZW2
contig_1	cds	2224174	2224938	-	OIFKLK_02126		CPBP family intramembrane metalloprotease	SO:0001217, UniRef:UniRef50_Q9HZW3
contig_1	cds	2225171	2225338	-	OIFKLK_02127		DUF2897 domain-containing protein	SO:0001217, UniRef:UniRef50_J3FTE6
contig_1	cds	2225575	2226876	+	OIFKLK_02128		histidine kinase	SO:0001217, UniRef:UniRef50_A0A1H6WKX4
contig_1	cds	2226878	2227789	+	OIFKLK_02129		Response regulator receiver domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H1RYC4
contig_1	cds	2227798	2228268	-	OIFKLK_02130		Chlorhexidine efflux transporter domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HZW7
contig_1	cds	2228360	2229250	+	OIFKLK_02131		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_U3G901
contig_1	cds	2229273	2229914	-	OIFKLK_02132		DUF924 domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HZW9
contig_1	cds	2229960	2230853	+	OIFKLK_02133	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A157QRL0
contig_1	cds	2230950	2231648	+	OIFKLK_02134		Orotidine 5'-phosphate decarboxylase	SO:0001217, UniRef:UniRef50_Q59654
contig_1	cds	2231878	2232795	+	OIFKLK_02135		AAA family ATPase	SO:0001217, UniRef:UniRef50_Q9HZX1
contig_1	cds	2232795	2233748	+	OIFKLK_02136		DUF58 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1S1GI99
contig_1	cds	2233745	2235751	+	OIFKLK_02137		Transglutaminase-like enzyme, putative cysteine protease	SO:0001217, UniRef:UniRef50_A0A1H2ETG4
contig_1	cds	2235748	2236518	+	OIFKLK_02138		CHAD domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HZX4
contig_1	cds	2236599	2237396	+	OIFKLK_02139		Acyl-CoA thioesterase	SO:0001217, UniRef:UniRef50_J2Y1D0
contig_1	cds	2237405	2238982	-	OIFKLK_02140		diguanylate cyclase	SO:0001217, UniRef:UniRef50_Q9HZX6
contig_1	cds	2238992	2239480	-	OIFKLK_02141		Oxidoreductase molybdopterin-binding domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HZX7
contig_1	cds	2239567	2239926	-	OIFKLK_02142		Terminase	SO:0001217, UniRef:UniRef50_Q9HZX8
contig_1	cds	2240052	2241524	-	OIFKLK_02143		Methyl-accepting chemotaxis protein	SO:0001217, UniRef:UniRef50_A0A2W5I441
contig_1	cds	2241663	2242466	-	OIFKLK_02144	tatD	Sec-independent protein translocase TatD	SO:0001217, UniRef:UniRef50_Q0A8B1
contig_1	cds	2242560	2242688	-	OIFKLK_02145		hypothetical protein	
contig_1	cds	2242713	2244143	+	OIFKLK_02146		Transglycosylase	SO:0001217, UniRef:UniRef50_A0A379IBQ1
contig_1	cds	2244242	2244676	+	OIFKLK_02147		Oxidoreductase	SO:0001217, UniRef:UniRef50_A0A1D8RZH6
contig_1	cds	2244844	2245866	-	OIFKLK_02148		Lipase chaperone	SO:0001217, UniRef:UniRef50_Q01725
contig_1	cds	2245916	2246851	-	OIFKLK_02149	lipA	triacylglycerol lipase	BlastRules:WP_003090955, EC:3.1.1.3, SO:0001217, UniRef:UniRef50_P26876
contig_1	cds	2247047	2247595	-	OIFKLK_02150		RNA 2',3'-cyclic phosphodiesterase	SO:0001217, UniRef:UniRef50_Q9HZY3
contig_1	cds	2247772	2248089	+	OIFKLK_02151		hypothetical protein	
contig_1	cds	2248102	2248608	-	OIFKLK_02152	greB	Transcription elongation factor GreB	SO:0001217, UniRef:UniRef50_I1XKW8
contig_1	cds	2248660	2251161	-	OIFKLK_02153		ABC3 transporter permease C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_M9YJ63
contig_1	cds	2251161	2251844	-	OIFKLK_02154		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A157M7F7
contig_1	cds	2251855	2252460	+	OIFKLK_02155		Arylesterase	SO:0001217, UniRef:UniRef50_Q608T8
contig_1	cds	2252516	2252794	+	OIFKLK_02156		Zinc-finger domain-containing protein	SO:0001217, UniRef:UniRef50_N2J415
contig_1	cds	2252872	2253843	+	OIFKLK_02157		L,D-TPase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5C5Q0A5
contig_1	ncRNA	2254256	2254400	-	OIFKLK_02158	P14	Pseudomonas sRNA P14	RFAM:RF01669, SO:0000655
contig_1	tRNA	2254635	2254724	-	OIFKLK_02159	trnS	tRNA-Ser(gga)	SO:0000269
contig_1	cds	2254880	2256004	+	OIFKLK_02160		Protein-arginine rhamnosyltransferase	SO:0001217, UniRef:UniRef50_Q88LS1
contig_1	cds	2256047	2256613	+	OIFKLK_02161		Elongation factor P	SO:0001217, UniRef:UniRef50_Q8EEP9
contig_1	cds	2256701	2257129	-	OIFKLK_02162	ohrR	organic hydroperoxide resistance protein OhrR	BlastRules:WP_003104171, SO:0001217, UniRef:UniRef50_P70736
contig_1	cds	2257274	2257729	-	OIFKLK_02163	ohrR	hydroperoxide stress response transcriptional regulator OhrR	BlastRules:WP_003090940, SO:0001217, UniRef:UniRef50_A0A143HPL9
contig_1	cds	2257815	2258771	-	OIFKLK_02164		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5EEX8
contig_1	cds	2258872	2259621	+	OIFKLK_02165		putative membrane transporter protein	SO:0001217, UniRef:UniRef50_Q9HZZ6
contig_1	cds	2259623	2260477	-	OIFKLK_02166		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HKM7
contig_1	cds	2260574	2260807	+	OIFKLK_02167		DUF1127 domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HZZ8
contig_1	cds	2260890	2262098	+	OIFKLK_02168		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A0A397NF64
contig_1	cds	2262139	2263485	-	OIFKLK_02169		Phospho-2-dehydro-3-deoxyheptonate aldolase	SO:0001217, UniRef:UniRef50_A0A1V2Q4B1
contig_1	cds	2263664	2264410	+	OIFKLK_02170		Polyamine aminopropyltransferase	SO:0001217, UniRef:UniRef50_A0A5E7T959
contig_1	cds	2264436	2265290	-	OIFKLK_02171		2,3-dehydroadipyl-CoA hydratase	SO:0001217, UniRef:UniRef50_A0A5B7ULI3
contig_1	cds	2265571	2267241	+	OIFKLK_02172	deaD	ATP-dependent RNA helicase DeaD	SO:0001217, UniRef:UniRef50_Q9I003
contig_1	cds	2267608	2268378	-	OIFKLK_02173		Extradiol ring-cleavage dioxygenase class III enzyme subunit B domain-containing protein	SO:0001217, UniRef:UniRef50_Q885Q5
contig_1	cds	2268469	2269440	-	OIFKLK_02174		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0C7AIV1
contig_1	cds	2269477	2270916	-	OIFKLK_02175		Efflux transporter outer membrane subunit	SO:0001217, UniRef:UniRef50_A0A6A7Z1D9
contig_1	cds	2270913	2271977	-	OIFKLK_02176		RND efflux pump membrane fusion protein barrel-sandwich domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5DQ88
contig_1	cds	2271989	2273581	-	OIFKLK_02177		Multidrug resistance protein B	SO:0001217, UniRef:UniRef50_A0A105TBI6
contig_1	cds	2273719	2274651	-	OIFKLK_02178	leuO	HTH-type transcriptional regulator LeuO	SO:0001217, UniRef:UniRef50_A0A853ST00
contig_1	cds	2274808	2275254	+	OIFKLK_02179		Universal stress protein	SO:0001217, UniRef:UniRef50_A0A246F506
contig_1	cds	2275310	2275966	+	OIFKLK_02180		Thiopurine S-methyltransferase	SO:0001217, UniRef:UniRef50_O86262
contig_1	cds	2275998	2277125	-	OIFKLK_02181		Peptidase M14 carboxypeptidase A domain-containing protein	SO:0001217, UniRef:UniRef50_Q9I012
contig_1	cds	2277266	2278225	-	OIFKLK_02182	htpX	Protease HtpX	SO:0001217, UniRef:UniRef50_Q87QN1
contig_1	cds	2278275	2278727	-	OIFKLK_02183		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A024HK20
contig_1	cds	2278779	2279990	-	OIFKLK_02184		alanine transaminase	SO:0001217, UniRef:UniRef50_I7JWI2
contig_1	cds	2280175	2280573	+	OIFKLK_02185	msrB	Peptide methionine sulfoxide reductase MsrB	SO:0001217, UniRef:UniRef50_A0A356U1H2
contig_1	cds	2280684	2281169	+	OIFKLK_02186		Glutathione peroxidase	SO:0001217, UniRef:UniRef50_A0A1B2F1M0
