# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_35	cds	540806	541693	-	LLPFDG_03970	gbpR	HTH-type transcriptional regulator GbpR	SO:0001217, UniRef:UniRef50_A0A853T1J6
contig_35	cds	541796	542239	+	LLPFDG_03975		PACE efflux transporter	SO:0001217, UniRef:UniRef50_A0A1E8PJX1
contig_35	cds	542426	542812	+	LLPFDG_03980		3-isopropylmalate dehydratase large subunit	SO:0001217, UniRef:UniRef50_A0A8G1KC23
contig_35	cds	542864	543334	-	LLPFDG_03985		Ecotin	SO:0001217, UniRef:UniRef50_B1J8K6
contig_35	cds	543683	543913	-	LLPFDG_03990		DUF2789 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HLN9
contig_35	cds	544092	544289	+	LLPFDG_03995		SLH domain-containing protein	SO:0001217, UniRef:UniRef50_A0A653BC70
contig_35	cds	544355	544684	-	LLPFDG_04000		DUF883 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A071L0D5
contig_35	cds	544795	545169	-	LLPFDG_04005		DUF5064 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HCS4
contig_35	cds	545305	545748	+	LLPFDG_04010	dedA	DedA family protein	SO:0001217, UniRef:UniRef50_G8PPN0
contig_35	cds	545901	546218	+	LLPFDG_04015		Secreted protein	SO:0001217, UniRef:UniRef50_I4N857
contig_35	cds	546208	547107	-	LLPFDG_04020		Ribonuclease BN	SO:0001217, UniRef:UniRef50_A0A5E7BPA5
contig_35	cds	547330	547563	+	LLPFDG_04025		DUF3509 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A072ZTA7
contig_35	cds	547629	547859	+	LLPFDG_04030		Conserved domain protein	SO:0001217, UniRef:UniRef50_A0A1P8F1V5
contig_35	cds	547834	548352	-	LLPFDG_04035		TNase-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A069QC55
contig_35	cds	548371	548835	-	LLPFDG_04040		hypothetical protein	
contig_35	cds	548947	550086	+	LLPFDG_04045		Integrase	SO:0001217, UniRef:UniRef50_A0A7M3B5B5
contig_35	cds	550083	551750	+	LLPFDG_04050		Integrase	SO:0001217, UniRef:UniRef50_B3G2E8
contig_35	cds	551750	553624	+	LLPFDG_04055		Tyr recombinase domain-containing protein	SO:0001217, UniRef:UniRef50_V6AE03
contig_36	cds	42	296	+	LLPFDG_04060		hypothetical protein	PFAM:PF00043.28, PFAM:PF13410.9, PFAM:PF14497.9
contig_39	cds	145	453	-	LLPFDG_04065		hypothetical protein	
contig_42	cds	23	280	+	LLPFDG_04070		hypothetical protein	
contig_43	cds	81	383	+	LLPFDG_04075		hypothetical protein	
contig_46	rRNA	1	95	+	LLPFDG_04080	rrf	(partial) 5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_46	cds	293	949	+	LLPFDG_04085		hypothetical protein	
contig_46	cds	936	1556	+	LLPFDG_04090		Paraquat-inducible protein A	SO:0001217, UniRef:UniRef50_A0A5E7LNT1
contig_46	cds	1549	3855	+	LLPFDG_04095		Mce-like protein	SO:0001217, UniRef:UniRef50_A0A485G4L4
contig_46	cds	3940	5502	-	LLPFDG_04100		Iron ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A0C5EE34
contig_46	cds	5499	6506	-	LLPFDG_04105	hitA	Ferric iron-binding periplasmic protein HitA	SO:0001217, UniRef:UniRef50_A0A024HNX6
contig_46	cds	6618	9464	-	LLPFDG_04110	parA	Chromosome partitioning protein ParA	SO:0001217, UniRef:UniRef50_A0A1H7GS02
contig_46	cds	9461	10156	-	LLPFDG_04115		Chromosome partitioning protein	SO:0001217, UniRef:UniRef50_F6A9N6
contig_46	cds	10146	11444	-	LLPFDG_04120		phenylalanine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A3M5B872
contig_46	cds	11730	12332	+	LLPFDG_04125		hypothetical protein	
contig_46	cds	12537	13583	+	LLPFDG_04130		Haemagg-act domain-containing protein	SO:0001217, UniRef:UniRef50_A4XQY5
contig_46	cds	13585	14604	+	LLPFDG_04135		Signal peptide protein	SO:0001217, UniRef:UniRef50_A0A127MMB4
contig_46	cds	14635	15171	+	LLPFDG_04140		DUF2807 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A127MM93
contig_46	cds	15335	16132	+	LLPFDG_04145	tonB	Energy transducer TonB	SO:0001217, UniRef:UniRef50_A0A1M5U6K4
contig_46	cds	16129	16581	+	LLPFDG_04150		[Ribosomal protein S18]-alanine N-acetyltransferase	SO:0001217, UniRef:UniRef50_L1M159
contig_46	cds	16779	18017	+	LLPFDG_04155		Dipeptidase	SO:0001217, UniRef:UniRef50_A0A2R3ISG6
contig_46	cds	18079	18726	+	LLPFDG_04160		Carbonic anhydrase	SO:0001217, UniRef:UniRef50_A0A081UWG5
contig_46	cds	18797	21025	-	LLPFDG_04165		STN domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5ET06
contig_46	cds	21644	21949	+	LLPFDG_04170		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R0DHV4
contig_46	tRNA	22089	22165	-	LLPFDG_04175	trnM	tRNA-Met(cat)	SO:0000266
contig_46	cds	22621	23763	+	LLPFDG_04180		Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H3LIE2
contig_46	cds	24364	25227	+	LLPFDG_04185		Integrase	SO:0001217, UniRef:UniRef50_A0A1D3K018
contig_46	cds	25277	26992	-	LLPFDG_04190		DUF262 domain-containing protein	SO:0001217, UniRef:UniRef50_B1HKM8
contig_46	cds	27006	27773	-	LLPFDG_04195		HNHc domain-containing protein	SO:0001217, UniRef:UniRef50_A0A149VVM5
contig_46	cds	27823	29682	-	LLPFDG_04200		Chromosome segregation protein SMC	SO:0001217, UniRef:UniRef50_A0A0F2RKY5
contig_46	cds	29756	34744	-	LLPFDG_04205		N6-Mtase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0B4XRJ9
contig_46	cds	34769	37057	-	LLPFDG_04210	rapA	RNA polymerase-associated protein RapA	SO:0001217, UniRef:UniRef50_A0A0R0LNT9
contig_46	cds	37215	37430	-	LLPFDG_04215		hypothetical protein	
contig_46	cds	37517	37807	-	LLPFDG_04220		CdiI-2 domain-containing protein	SO:0001217, UniRef:UniRef50_Q6TM47
contig_46	cds	37804	38952	-	LLPFDG_04225		Glycoprotein	SO:0001217, UniRef:UniRef50_Q6TM48
contig_46	cds	38949	41159	-	LLPFDG_04230		Phage-tail-3 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2A5C1T3
contig_46	cds	41373	41603	-	LLPFDG_04235		hypothetical protein	
contig_46	cds	41613	42431	-	LLPFDG_04240		hypothetical protein	
contig_46	cds	42418	44124	-	LLPFDG_04245		Virion structural protein	SO:0001217, UniRef:UniRef50_A0A0S4L0R5
contig_46	cds	44124	44879	-	LLPFDG_04250		Virion structural protein	SO:0001217, UniRef:UniRef50_Q6TM54
contig_47	cds	42	368	-	LLPFDG_04255		hypothetical protein	
contig_48	cds	46	465	-	LLPFDG_04260		hypothetical protein	
contig_56	cds	53	334	+	LLPFDG_04265		PHP domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4U9HXI4
contig_57	cds	302	838	-	LLPFDG_04270		Transposase	SO:0001217, UniRef:UniRef50_A0A3M5BU33
contig_57	cds	850	1245	-	LLPFDG_04275	vapC	Ribonuclease VapC	SO:0001217, UniRef:UniRef50_Q1MDL2
contig_57	cds	1242	1493	-	LLPFDG_04280		SpoVT-AbrB domain-containing protein	SO:0001217, UniRef:UniRef50_Q8PA58
contig_57	cds	1675	2241	+	LLPFDG_04285		Resolvase/invertase-type recombinase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5E5Q6A5
contig_57	cds	2267	2929	+	LLPFDG_04290	pinE	Serine recombinase PinE	SO:0001217, UniRef:UniRef50_A0A8S0XLX1
contig_57	cds	3001	4668	+	LLPFDG_04295		Type II methyltransferase M-PaeR7I	SO:0001217, UniRef:UniRef50_P05103
contig_57	cds	4669	5409	+	LLPFDG_04300		type-2 restriction endonuclease	BlastRules:WP_004356305, EC:3.1.21.4, SO:0001217, UniRef:UniRef50_P05104
contig_57	cds	5448	5696	+	LLPFDG_04305	fliT	Flagellar protein FliT	SO:0001217, UniRef:UniRef50_A0A0K6H989
contig_57	cds	5700	6524	+	LLPFDG_04310		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2N2AMN7
contig_57	cds	6532	7356	+	LLPFDG_04315		Abi-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A1VDV2
contig_57	cds	7369	7953	-	LLPFDG_04320		KfrA-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0K6H8Z4
contig_57	cds	7987	8217	-	LLPFDG_04325		Signal peptidase I	SO:0001217, UniRef:UniRef50_A0A0K6H972
contig_57	cds	8214	8669	-	LLPFDG_04330		hypothetical protein	
contig_57	cds	8666	9181	-	LLPFDG_04335		hypothetical protein	
contig_57	cds	9172	9630	-	LLPFDG_04340		MazG-like nucleotide pyrophosphohydrolase	SO:0001217, UniRef:UniRef50_A0A649Z3N3
contig_57	cds	9641	10759	-	LLPFDG_04345		Peptidase-M23 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7G1LCK4
contig_57	cds	10762	11289	-	LLPFDG_04350		Secreted protein	SO:0001217, UniRef:UniRef50_A0A0K6H8Q5
contig_57	cds	11305	12372	-	LLPFDG_04355		Conjugal transfer protein	SO:0001217, UniRef:UniRef50_N7A368
contig_57	cds	12365	12553	-	LLPFDG_04360		DUF2924 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0K6H8E8
contig_57	cds	12540	12779	-	LLPFDG_04365		Inner membrane protein	SO:0001217, UniRef:UniRef50_A6VC99
contig_57	cds	12779	13384	-	LLPFDG_04370		Zf-TFIIB domain-containing protein	SO:0001217, UniRef:UniRef50_A6VC98
contig_57	cds	13381	13497	-	LLPFDG_04375		hypothetical protein	
contig_57	cds	13510	14040	-	LLPFDG_04380		TipAS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A643J1M7
contig_57	cds	14037	16748	-	LLPFDG_04385		DotA/TraY family protein	SO:0001217, UniRef:UniRef50_F3IM26
contig_57	cds	17175	17807	+	LLPFDG_04390		Chromosome-partitioning ATPase Soj	SO:0001217, UniRef:UniRef50_A0A5E7UYC2
contig_57	cds	17804	18109	+	LLPFDG_04395	parG	Plasmid segregation centromere-binding protein ParG	SO:0001217, UniRef:UniRef50_A0A811BQS4
contig_57	cds	18784	19980	+	LLPFDG_04400		PriCT-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M4WZ05
contig_57	cds	21224	22171	-	LLPFDG_04405		hypothetical protein	
contig_57	cds	22718	23173	-	LLPFDG_04410		WYL domain-containing protein	SO:0001217, UniRef:UniRef50_W6R7I9
contig_57	cds	23170	24036	-	LLPFDG_04415		DUF2379 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7Z7MWF5
contig_57	cds	24219	24545	-	LLPFDG_04420	mobC	MobC	SO:0001217, UniRef:UniRef50_A0A0K6H8B4
contig_57	cds	24669	25514	+	LLPFDG_04425	oriT	OriT recognition protein	SO:0001217, UniRef:UniRef50_A0A0U2DDF7
contig_57	cds	25492	27705	+	LLPFDG_04430		LPD7 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8D6RV01
contig_57	cds	28073	28954	+	LLPFDG_04435		AbiTii domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1L7G759
contig_57	cds	29159	29803	+	LLPFDG_04440		Abi-like protein	SO:0001217, UniRef:UniRef50_Q6J2E1
contig_57	cds	30047	30583	-	LLPFDG_04445		Transposase	SO:0001217, UniRef:UniRef50_A0A3M5BU33
contig_57	cds	30595	30990	-	LLPFDG_04450	vapC	Ribonuclease VapC	SO:0001217, UniRef:UniRef50_Q1MDL2
contig_57	cds	30987	31238	-	LLPFDG_04455		SpoVT-AbrB domain-containing protein	SO:0001217, UniRef:UniRef50_Q8PA58
contig_59	cds	16	258	+	LLPFDG_04460		hypothetical protein	PFAM:PF08029.14
contig_62	cds	71	271	-	LLPFDG_04465		hypothetical protein	
contig_64	cds	4	312	+	LLPFDG_04470		hypothetical protein	PFAM:PF00165.26, PFAM:PF12833.10
contig_65	cds	124	408	-	LLPFDG_04475		hypothetical protein	PFAM:PF00478.28
contig_68	cds	39	794	+	LLPFDG_04480		Virion structural protein	SO:0001217, UniRef:UniRef50_Q6TM54
contig_68	cds	794	2497	+	LLPFDG_04485		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00104E4875
contig_68	cds	2487	3308	+	LLPFDG_04490		Phage-BR0599 domain-containing protein	SO:0001217, UniRef:UniRef50_Q6TM52
contig_68	cds	3317	3556	+	LLPFDG_04495		Secreted protein	SO:0001217, UniRef:UniRef50_A0A485EL22
contig_68	cds	3553	3771	+	LLPFDG_04500		hypothetical protein	
contig_68	cds	3761	5968	+	LLPFDG_04505		Phage-tail-3 domain-containing protein	SO:0001217, UniRef:UniRef50_Q6TM49
contig_68	cds	5965	7113	+	LLPFDG_04510		Glycoprotein	SO:0001217, UniRef:UniRef50_Q6TM48
contig_68	cds	7110	7397	+	LLPFDG_04515		CdiI-2 domain-containing protein	SO:0001217, UniRef:UniRef50_Q6TM47
contig_68	cds	7476	7700	+	LLPFDG_04520	marR	MarR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0S4L2Y7
contig_68	cds	7783	9258	-	LLPFDG_04525		STAS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7U7EKM4
contig_68	cds	9263	10186	-	LLPFDG_04530		OpuAC domain-containing protein	SO:0001217, UniRef:UniRef50_A6UX92
contig_68	cds	10203	11714	-	LLPFDG_04535		Choline-sulfatase	SO:0001217, UniRef:UniRef50_A0A3D8JXZ2
contig_68	cds	11842	12741	+	LLPFDG_04540		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_N2JBV8
contig_68	cds	12752	13129	+	LLPFDG_04545		4,5-dioxygenase	SO:0001217, UniRef:UniRef50_S6AKN9
contig_68	cds	13108	13473	-	LLPFDG_04550		HPt domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5ECN0
contig_68	cds	13481	14104	-	LLPFDG_04555	bvgA	Virulence factors putative positive transcription regulator BvgA	SO:0001217, UniRef:UniRef50_P0A4H3
contig_68	cds	14290	15096	-	LLPFDG_04560		Tryptophan synthase alpha chain	SO:0001217, UniRef:UniRef50_P07344
contig_68	cds	15093	16301	-	LLPFDG_04565		Tryptophan synthase beta chain	SO:0001217, UniRef:UniRef50_P07600
contig_68	cds	16405	17292	+	LLPFDG_04570		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0P7Z7F8
contig_68	cds	17393	17608	+	LLPFDG_04575		Dodecin flavoprotein	SO:0001217, UniRef:UniRef50_Q487U3
contig_68	cds	17798	18019	+	LLPFDG_04580		DUF1161 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HA63
contig_68	cds	18302	18664	-	LLPFDG_04585		hypothetical protein	
contig_70	cds	51	389	+	LLPFDG_04590		hypothetical protein	
contig_72	cds	168	446	-	LLPFDG_04595		hypothetical protein	
contig_79	cds	22	2616	+	LLPFDG_04600		Transposase for transposon Tn21	SO:0001217, UniRef:UniRef50_P06694
contig_79	cds	2613	3578	-	LLPFDG_04605		Glycerate 2-kinase	SO:0001217, UniRef:UniRef50_A0A7X5Q7A1
contig_79	cds	3858	5051	-	LLPFDG_04610		DUF4236 domain-containing protein	SO:0001217, UniRef:UniRef50_W2E2B2
contig_79	cds	5164	6495	-	LLPFDG_04615		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A3N4AWX5
contig_79	cds	6759	7337	-	LLPFDG_04620	terD	TerD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2U3KXC8
contig_79	cds	7373	7951	-	LLPFDG_04625	terE	Tellurium resistance protein TerE	SO:0001217, UniRef:UniRef50_Q52358
contig_79	cds	7980	9014	-	LLPFDG_04630	terC	Tellurium resistance protein TerC	SO:0001217, UniRef:UniRef50_Q52356
contig_79	cds	9027	9476	-	LLPFDG_04635		hypothetical protein	
contig_79	cds	9524	10705	-	LLPFDG_04640	terD	TerD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1A9MG24
contig_79	cds	10702	11295	-	LLPFDG_04645	terD	TerD domain-containing protein	SO:0001217, UniRef:UniRef50_W0ACP9
contig_79	cds	11298	12026	-	LLPFDG_04650		HAD family hydrolase	SO:0001217, UniRef:UniRef50_A0A241XK62
contig_79	cds	12026	12973	-	LLPFDG_04655		Citrate lyase	SO:0001217, UniRef:UniRef50_Q4ZYA8
contig_79	cds	12973	14067	-	LLPFDG_04660	stiP	Cysteine protease StiP	SO:0001217, UniRef:UniRef50_A0A5E6YXX1
contig_79	cds	14060	14818	-	LLPFDG_04665		Trehalose 6-phosphatase	SO:0001217, UniRef:UniRef50_Q39AW8
contig_79	cds	14808	15935	-	LLPFDG_04670		Phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_Q4ZYB1
contig_79	cds	16004	17143	-	LLPFDG_04675		Serine protease	SO:0001217, UniRef:UniRef50_A0A3M5IRS7
contig_79	cds	17219	18466	-	LLPFDG_04680		ATP-grasp domain-containing protein	SO:0001217, UniRef:UniRef50_Q4ZYB3
contig_80	cds	83	463	+	LLPFDG_04685	mlaD	Phospholipid ABC transporter-binding protein mlaD	SO:0001217, UniRef:UniRef50_A0A377LSH6
contig_83	cds	108	458	-	LLPFDG_04690		hypothetical protein	
contig_84	cds	37	351	+	LLPFDG_04695		hypothetical protein	PFAM:PF01261.27
contig_90	cds	717	3623	-	LLPFDG_04700		hypothetical protein	PFAM:PF13332.9
contig_90	cds	4912	14049	-	LLPFDG_04705		DUF637 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8G4WR35
contig_92	cds	210	452	-	LLPFDG_04710		hypothetical protein	
contig_97	cds	123	446	-	LLPFDG_04715		hypothetical protein	
contig_101	cds	292	1170	-	LLPFDG_04720		WYL domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G3EI15
contig_101	cds	1320	5057	+	LLPFDG_04725		ATP-binding protein	SO:0001217, UniRef:UniRef50_V6AE58
contig_101	cds	5054	5701	+	LLPFDG_04730		hypothetical protein	
contig_101	cds	5698	6948	+	LLPFDG_04735		DUF2397 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H1H9D2
contig_101	cds	6945	7781	+	LLPFDG_04740		Toprim domain-containing protein	SO:0001217, UniRef:UniRef50_A0A399PJI1
contig_107	cds	22	435	+	LLPFDG_04745		hypothetical protein	PFAM:PF07969.14
contig_110	cds	28	243	+	LLPFDG_04750		hypothetical protein	PFAM:PF01750.21
contig_112	cds	1125	1901	-	LLPFDG_04755		hypothetical protein	
contig_112	cds	2370	3509	-	LLPFDG_04760		hypothetical protein	
contig_112	cds	3735	5492	-	LLPFDG_04765		hypothetical protein	
contig_113	cds	293	424	-	LLPFDG_04770		hypothetical protein	
contig_115	cds	45	428	+	LLPFDG_04775		hypothetical protein	
contig_119	cds	8	352	+	LLPFDG_04780		DUF3302 domain-containing protein	SO:0001217, UniRef:UniRef50_E3G9A6
contig_122	cds	229	390	-	LLPFDG_04785		hypothetical protein	
contig_123	cds	171	1100	+	LLPFDG_04790		Phage capsid protein	SO:0001217, UniRef:UniRef50_Q7VLA3
contig_123	cds	1147	1341	+	LLPFDG_04795		hypothetical protein	
contig_123	cds	1341	1667	+	LLPFDG_04800		Lyase-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HAR7
contig_123	cds	1669	2184	+	LLPFDG_04805		DUF1320 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1V0B6N7
contig_123	cds	2186	2641	+	LLPFDG_04810		Gp37 protein	SO:0001217, UniRef:UniRef50_A0A024HCC0
contig_123	cds	2638	2847	+	LLPFDG_04815		OstA-like-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A643EQN5
contig_123	cds	2851	3603	+	LLPFDG_04820		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A024HC42
contig_123	cds	3605	4111	+	LLPFDG_04825		Tail assembly chaperone	SO:0001217, UniRef:UniRef50_A0A024HAS1
contig_123	cds	4108	4251	+	LLPFDG_04830		hypothetical protein	
contig_126	cds	234	374	-	LLPFDG_04835		hypothetical protein	
contig_134	cds	30	917	+	LLPFDG_04840		Type IV secretion protein Rhs	SO:0001217, UniRef:UniRef50_A0A8F9YCW7
contig_134	cds	921	1418	+	LLPFDG_04845		Secreted protein	SO:0001217, UniRef:UniRef50_A0A1C7BZB4
contig_134	cds	1415	3565	+	LLPFDG_04850		DUF3274 domain-containing protein	SO:0001217, UniRef:UniRef50_J2XIL8
contig_134	cds	3715	5157	+	LLPFDG_04855		DUF2875 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A8RBI7
contig_134	cds	5337	5522	+	LLPFDG_04860		hypothetical protein	
contig_136	cds	3	344	-	LLPFDG_04865		Translation initiation factor IF-3	SO:0001217, UniRef:UniRef50_A0A451AG58
contig_139	cds	60	401	+	LLPFDG_04870		hypothetical protein	
contig_145	cds	266	1165	+	LLPFDG_04875		DUF2218 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0S4L2W3
contig_145	cds	1091	1459	-	LLPFDG_04880		DUF2513 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F4JAU3
contig_145	cds	1512	1868	-	LLPFDG_04885		hypothetical protein	
contig_145	cds	2460	2690	+	LLPFDG_04890		hypothetical protein	
contig_145	cds	3323	3811	+	LLPFDG_04895		AMP-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HBB3
contig_145	cds	3804	4064	+	LLPFDG_04900		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0A8R9M5
contig_145	cds	4061	4375	+	LLPFDG_04905		HTH iclR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A8RBZ7
contig_145	cds	4385	5362	+	LLPFDG_04910		ATPase	SO:0001217, UniRef:UniRef50_A0A0A8RBM7
contig_146	cds	163	651	-	LLPFDG_04915	phzB	phenazine biosynthesis protein PhzB	BlastRules:WP_003114730, SO:0001217, UniRef:UniRef50_Q6D3P1
contig_146	cds	681	1169	-	LLPFDG_04920	phzA	phenazine biosynthesis protein PhzA	BlastRules:WP_003114729, BlastRules:WP_003117657, SO:0001217, UniRef:UniRef50_A0A8G3SYN2
contig_146	cds	1866	2870	+	LLPFDG_04925	phzM	phenazine-1-carboxylate N-methyltransferase PhzM	BlastRules:WP_003093617, SO:0001217, UniRef:UniRef50_Q9HWH2
contig_146	cds	2881	4344	-	LLPFDG_04930	opmD	multidrug efflux transporter outer membrane subunit OpmD	BlastRules:WP_003104727, SO:0001217, UniRef:UniRef50_A0A208YAZ8
contig_146	cds	4341	7430	-	LLPFDG_04935	mexI	multidrug efflux RND transporter permease MexI	BlastRules:WP_003114727, SO:0001217, UniRef:UniRef50_A0A2J1D5S2
contig_146	cds	7443	8555	-	LLPFDG_04940	mexH	multidrug efflux RND transporter periplasmic adaptor MexH	BlastRules:WP_003104731, SO:0001217, UniRef:UniRef50_A0A2R3IRW1
contig_146	cds	8563	9009	-	LLPFDG_04945	mexG	multidrug efflux RND transporter inhibitory subunit MexG	BlastRules:WP_003093607, SO:0001217, UniRef:UniRef50_A0A8D5XZY4
contig_146	cds	9660	10826	-	LLPFDG_04950	ppgL	gluconolactonase PpgL	BlastRules:WP_003114725, SO:0001217, UniRef:UniRef50_N2JHH4
contig_146	cds	10906	11760	-	LLPFDG_04955		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A077LRZ8
contig_146	cds	11868	12923	+	LLPFDG_04960		Enoyl-[acyl-carrier-protein] reductase [FMN]	SO:0001217, UniRef:UniRef50_A0A0L0MG44
contig_146	cds	13019	14059	+	LLPFDG_04965		D-alanine--D-alanine ligase A	SO:0001217, UniRef:UniRef50_Q9HWI0
contig_146	cds	14099	14965	-	LLPFDG_04970	ytnP	Putative quorum-quenching lactonase YtnP	SO:0001217, UniRef:UniRef50_A0A5P9CCE1
contig_146	cds	15173	16954	-	LLPFDG_04975		Acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A285JLQ8
contig_146	cds	17072	18694	-	LLPFDG_04980		Acetate/butyrate--CoA ligase AAE7, peroxisomal	SO:0001217, UniRef:UniRef50_A0A1Y6JSS9
contig_146	cds	18940	21216	+	LLPFDG_04985	bfiS	two-component system sensor histidine kinase BfiS	BlastRules:WP_003114718, SO:0001217, UniRef:UniRef50_A0A127MT14
contig_146	cds	21219	21863	+	LLPFDG_04990	bfiR	two-component system response regulator BfiR	BlastRules:WP_003114717, SO:0001217, UniRef:UniRef50_A0A1I4PFX0
contig_146	cds	21868	23073	-	LLPFDG_04995	pqsL	FAD-dependent monooxygenase PqsL	BlastRules:WP_003101379, SO:0001217, UniRef:UniRef50_A0A485FPT7
contig_146	cds	23241	24731	-	LLPFDG_05000		Aldehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A485I787
contig_146	cds	24724	25635	-	LLPFDG_05005		4-hydroxy-tetrahydrodipicolinate synthase	SO:0001217, UniRef:UniRef50_A0A5C1W928
contig_146	cds	25700	27028	-	LLPFDG_05010		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_N9PY10
contig_146	cds	27165	28484	-	LLPFDG_05015		Gamma-glutamylputrescine oxidoreductase	SO:0001217, UniRef:UniRef50_A0A127MSR1
contig_146	cds	28578	29306	-	LLPFDG_05020		HTH gntR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2U8G9D8
contig_146	cds	29613	30635	+	LLPFDG_05025		HTH araC/xylS-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5MCP2
contig_146	cds	30706	31128	+	LLPFDG_05030		Glyoxalase	SO:0001217, UniRef:UniRef50_K0K202
contig_146	cds	31132	31770	-	LLPFDG_05035		FMN-binding negative transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A7I8CP66
contig_146	cds	31798	32517	-	LLPFDG_05040		B3-4 domain-containing protein	SO:0001217, UniRef:UniRef50_L0M6N0
contig_146	cds	32802	34445	+	LLPFDG_05045		Acetolactate synthase	SO:0001217, UniRef:UniRef50_A0A1Y5TNT9
contig_146	cds	34488	35783	-	LLPFDG_05050	oprD	OprD family porin	SO:0001217, UniRef:UniRef50_A0A7Y9W0H2
contig_146	cds	36021	36764	-	LLPFDG_05055	eftM	class I SAM-dependent methyltransferase EftM	BlastRules:WP_003112983, SO:0001217, UniRef:UniRef50_A0A1A8TQQ7
contig_146	cds	36864	37265	-	LLPFDG_05060		Glutathione-dependent formaldehyde-activating enzyme	SO:0001217, UniRef:UniRef50_A0A239SPM7
contig_146	cds	37408	37689	+	LLPFDG_05065	ppiC	Peptidyl-prolyl cis-trans isomerase PpiC (EC)	SO:0001217, UniRef:UniRef50_A0A6S6TT49
contig_146	cds	38009	39397	-	LLPFDG_05070	piv	protease IV	BlastRules:WP_003112986, EC:3.4.21.50, SO:0001217, UniRef:UniRef50_Q9HWK6
contig_146	cds	39930	40853	-	LLPFDG_05075		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A498RGP3
contig_146	cds	40994	41392	+	LLPFDG_05080	ridA	RidA family protein	SO:0001217, UniRef:UniRef50_N2ISP1
contig_146	cds	41424	42224	-	LLPFDG_05085		Exodeoxyribonuclease III	SO:0001217, UniRef:UniRef50_A0A0D6FW06
